Year,Drug Name,Generic v Brand,Therapeutic Class,Therapeutic Class - Intermediate,Prescriptions,Days Supply,Allowed Amount,Payer Paid,Patient Out of Pocket,average_cost_per_day_total,average_cost_per_day_payer,average_cost_per_day_oop
2021.0,CLONIDINE HCL,Generic,Cardiovascular Agents,"Hypotensive Agents, NEC",34529.0,1395695.0,148625.8,17589.42,131036.38,0.10648873858543592,0.012602624498905562,0.09388611408653037
2021.0,CLONIDINE HCL,Generic,Central Nervous System,"Analgesics/Antipyretics, NEC",2219.0,79842.0,176238.54,115756.15,60482.39,2.2073412489667095,1.449815260138774,0.7575259888279352
2021.0,CLOPIDOGREL,Brand,Blood Form/Coagul Agents,"Antiplatelet Agents, NEC",12.0,360.0,221.08,176.85,44.23,0.6141111111111112,0.49124999999999996,0.1228611111111111
2021.0,CLOPIDOGREL,Generic,Blood Form/Coagul Agents,"Antiplatelet Agents, NEC",19850.0,1160726.0,207551.4,49445.9,158105.5,0.17881170922336537,0.042599114692011726,0.13621259453135365
2021.0,CLORAZEPATE DIPOTASSIUM,Generic,Central Nervous System,"ASH, Benzodiazepines",320.0,9799.0,33912.33,24932.5,8979.83,3.4607949790794983,2.5443922849270333,0.9164026941524646
2021.0,CLOTRIMAZOLE,Generic,Pharmaceutical Aids/Adjuvants,"Pharmaceutical Aids/Adjuv, NEC",28.0,711.0,557.17,18.15,539.02,0.7836427566807314,0.02552742616033755,0.7581153305203938
2021.0,CLOTRIMAZOLE,Generic,Skin & Mucous Membrane,"Antiinf S/MM,Antifungal & Comb",4775.0,93750.0,87035.68,32476.59,54559.09,0.9283805866666666,0.34641696,0.5819636266666667
2021.0,CLOTRIMAZOLE 3,Generic,Skin & Mucous Membrane,"Antiinf S/MM,Antifungal & Comb",15.0,159.0,142.69,29.32,113.37,0.8974213836477988,0.18440251572327043,0.7130188679245283
2021.0,CLOTRIMAZOLE-BETAMETHASONE DIPROPIONATE,Generic,Skin & Mucous Membrane,"Antiinf S/MM,Antifungal & Comb",12025.0,252533.0,190257.21,54910.18,135347.03,0.7533954374279797,0.21743764181314917,0.5359577956148305
2021.0,CLOZAPINE,Generic,Central Nervous System,"Psychother,Tranq/Antipsychotic",3776.0,94279.0,177042.81,98742.78,78300.03,1.877860499156758,1.0473464928563094,0.8305140063004487
2021.0,CLOZARIL,Brand,Central Nervous System,"Psychother,Tranq/Antipsychotic",125.0,3550.0,93644.99,69359.33,24285.66,26.37887042253521,19.53783943661972,6.841030985915493
2021.0,COARTEM,Brand,Anti-Infective Agents,"Antimalarial Agents, NEC",58.0,1413.0,13613.99,8486.78,5127.21,9.63481245576787,6.00621372965322,3.6285987261146495
2021.0,CODEINE PHOSPHATE/GUAIFENESIN,Generic,Respiratory Tract Agents,"Cough/Cough/Cold Comb, NEC",311.0,3440.0,2891.11,482.02,2409.09,0.8404389534883722,0.14012209302325582,0.7003168604651163
2021.0,CODEINE SULFATE,Brand,Central Nervous System,"Analg/Antipyr, Opiate Agonists",137.0,2755.0,9843.01,7146.11,2696.9,3.5727803992740474,2.5938693284936476,0.9789110707803993
2021.0,CODEINE SULFATE,Generic,Central Nervous System,"Analg/Antipyr, Opiate Agonists",71.0,1188.0,1571.76,659.46,912.3,1.323030303030303,0.5551010101010101,0.7679292929292929
2021.0,CODEINE-GUAIFENESIN,Generic,Respiratory Tract Agents,"Cough/Cough/Cold Comb, NEC",5236.0,50939.0,44393.59,6538.77,37854.82,0.8715049372779206,0.1283647107324447,0.743140226545476
2021.0,COENZYME Q10,Brand,Pharmaceutical Aids/Adjuvants,"Pharmaceutical Aids/Adjuv, NEC",45.0,1046.0,10402.23,3133.45,7268.78,9.944770554493308,2.9956500956022944,6.949120458891013
2021.0,COLCHICINE,Brand,NaN,"Antigout Agents, NEC",249.0,7051.0,46051.73,38642.24,7409.49,6.53123386753652,5.480391433839172,1.0508424336973479
2021.0,COLCHICINE,Generic,NaN,"Antigout Agents, NEC",11301.0,380880.0,1068334.46,702156.23,366178.23,2.804910890569208,1.8435103707204368,0.9614005198487712
2021.0,COLCRYS,Brand,NaN,"Antigout Agents, NEC",56.0,2357.0,14776.87,8569.26,6207.61,6.2693551124310565,3.6356639796351296,2.633691132795927
2021.0,COLESEVELAM HYDROCHLORIDE,Generic,Cardiovascular Agents,"Antihyperlipidemic Drugs, NEC",700.0,33422.0,202337.38,171154.71,31182.67,6.05401771288373,5.1210193884267845,0.9329983244569445
2021.0,COLESTIPOL HYDROCHLORIDE,Generic,Cardiovascular Agents,"Antihyperlipidemic Drugs, NEC",1601.0,80681.0,174738.78,124524.77,50214.01,2.165798391194953,1.5434212515957908,0.6223771395991622
2021.0,COMBIGAN,Brand,"Eye, Ear, Nose Throat","Eye/Ear/Nose/Throat Misc, NEC",1319.0,56968.0,372569.11,274980.24,97588.87,6.539971738519871,4.826924589243084,1.713047149276787
2021.0,COMBIPATCH,Brand,Hormones & Synthetic Subst,"Estrogens & Comb, NEC",1177.0,50959.0,316441.64,214534.09,101907.55,6.209730175238918,4.20993524205734,1.9997949331815774
2021.0,COMBIVENT RESPIMAT,Brand,Autonomic Drugs,"Sympathomimetic Agents, NEC",2427.0,94337.0,1138086.3,983621.93,154464.37,12.064050160594466,10.42668231976849,1.6373678408259749
2021.0,COMPLERA,Brand,Anti-Infective Agents,"Antivirals, NEC",209.0,9088.0,716148.39,696498.18,19650.21,78.80153939260563,76.63932438380282,2.162215008802817
2021.0,COMPRO,Generic,Gastrointestinal Drugs,"Antiemetics, NEC",139.0,1448.0,17475.58,13908.31,3567.27,12.068770718232045,9.605186464088398,2.4635842541436466
2021.0,CONCERTA,Brand,Central Nervous System,"Stimulant, Amphetamine Type",1922.0,61112.0,544115.24,371418.17,172697.07,8.903574420735698,6.077663470349522,2.8259109503861763
2021.0,CONDYLOX,Brand,Skin & Mucous Membrane,"Keratolytic Agents S/MM, NEC",111.0,1999.0,52563.7,44833.97,7729.73,26.294997498749375,22.428199099549776,3.8667983991996
2021.0,CONSTULOSE,Generic,"Electrolytic, Caloric, Water","Ammonia Detoxicants, NEC",127.0,3102.0,3015.33,1659.1,1356.23,0.9720599613152804,0.5348484848484848,0.43721147646679565
2021.0,CONTOUR NEXT,Brand,Diagnostic Agents,Diabetes Mell/Diab Supply NEC,1610.0,83983.0,498125.48,356728.59,141396.89,5.931265613278877,4.247628567686318,1.6836370455925607
2021.0,CONTOUR NEXT,NaN,Diagnostic Agents,Diabetes Mell/Diab Supply NEC,23.0,1286.0,10693.75,7777.73,2916.02,8.315513219284604,6.048001555209953,2.26751166407465
2021.0,CONTRAVE,Brand,NaN,"Misc Therapeutic Agents, NEC",988.0,32318.0,219891.63,141373.75,78517.88,6.803998700414629,4.374458506095674,2.4295401943189554
2021.0,COPAXONE,Brand,NaN,Biological Response Modifiers,1363.0,38740.0,7345442.87,7209274.91,136167.96,189.60874728962312,186.09382834279813,3.514918946824987
2021.0,CORDRAN TAPE,Brand,Skin & Mucous Membrane,Antiinflam S/MM Agnts&Comb NEC,89.0,2291.0,52508.67,42789.77,9718.9,22.919541684853776,18.677333042339587,4.242208642514186
2021.0,COREG,Brand,Cardiovascular Agents,"Cardiac, Beta Blockers",16.0,900.0,7483.21,4694.35,2788.86,8.314677777777778,5.215944444444445,3.0987333333333336
2021.0,COREG CR,Brand,Cardiovascular Agents,"Cardiac, Beta Blockers",55.0,4590.0,33454.85,30280.76,3174.09,7.288638344226579,6.597115468409585,0.6915228758169935
2021.0,CORGARD,Brand,Cardiovascular Agents,"Cardiac, Beta Blockers",15.0,1020.0,4242.21,2602.21,1640.0,4.159029411764706,2.551186274509804,1.607843137254902
2021.0,CORLANOR,Brand,Cardiovascular Agents,"Cardiac Drugs, NEC",397.0,17166.0,210666.15,180624.71,30041.44,12.272291156938133,10.522236397530001,1.7500547594081324
2021.0,CORTEF,Brand,Hormones & Synthetic Subst,"Adrenals & Comb, NEC",46.0,1882.0,4033.78,1650.17,2383.61,2.143347502656748,0.876817215727949,1.2665302869287993
2021.0,CORTIFOAM,Brand,Skin & Mucous Membrane,Antiinflam S/MM Agnts&Comb NEC,66.0,1180.0,24710.73,20442.62,4268.11,20.94129661016949,17.324254237288134,3.6170423728813557
2021.0,CORTISPORIN TC,Brand,"Eye, Ear, Nose Throat","Antiinfect, Antiinflam EENT",253.0,3459.0,46415.31,31470.83,14944.48,13.418707718993929,9.098245157559989,4.32046256143394
2021.0,COSENTYX,Brand,Immunosuppressants,"Immunosuppressants, NEC",3776.0,108357.0,23937792.19,23317323.18,620469.01,220.91597395645874,215.18981865500152,5.72615530145722
2021.0,COSOPT OCUMETER PLUS,Brand,"Eye, Ear, Nose Throat","Eye/Ear/Nose/Throat Misc, NEC",11.0,557.0,1757.13,829.77,927.36,3.154631956912029,1.4897127468581688,1.66491921005386
2021.0,COSOPT PF,Brand,"Eye, Ear, Nose Throat","Eye/Ear/Nose/Throat Misc, NEC",30.0,2160.0,8786.53,5715.39,3071.14,4.0678379629629635,2.646013888888889,1.421824074074074
2021.0,COTEMPLA XR-ODT,Brand,Central Nervous System,"Stimulant, Amphetamine Type",111.0,3315.0,38787.14,23703.74,15083.4,11.70049472096531,7.150449472096532,4.550045248868778
2021.0,COZAAR,Brand,Cardiovascular Agents,"Cardiac Drugs, NEC",48.0,2815.0,8621.38,5067.63,3553.75,3.0626571936056837,1.8002238010657194,1.2624333925399644
2021.0,CREON,Brand,Gastrointestinal Drugs,"Digestants & Comb, NEC",2520.0,94724.0,4704121.7,4521462.77,182658.93,49.66134981630844,47.73302193741818,1.9283278788902496
2021.0,CRESEMBA,Brand,Anti-Infective Agents,"Antibiot, Antifungals",97.0,3047.0,452294.24,446911.59,5382.65,148.43919921234001,146.67265835247787,1.7665408598621595
2021.0,CRESTOR,Brand,Cardiovascular Agents,"Antihyperlipidemic Drugs, NEC",661.0,38372.0,242527.16,169680.62,72846.54,6.320420097988117,4.4219905139163975,1.8984295840717187
2021.0,CRINONE,Brand,Hormones & Synthetic Subst,"Progestins, NEC",2280.0,60098.0,1882282.09,1676815.79,205466.3,31.32021182069287,27.90135761589404,3.418854204798828
2021.0,CROMOLYN SODIUM,Generic,"Eye, Ear, Nose Throat","Eye/Ear/Nose/Throat Misc, NEC",447.0,13940.0,3054.75,230.06,2824.69,0.21913558106169298,0.01650358680057389,0.20263199426111908
2021.0,CROMOLYN SODIUM,Generic,NaN,"Mast Cell Stabilizers, NEC",1273.0,42634.0,952953.35,908051.13,44902.22,22.351957357977202,21.298755218839425,1.0532021391377775
2021.0,CRYSELLE,Generic,Hormones & Synthetic Subst,"Contraceptive, Oral Comb, NEC",4444.0,274886.0,179401.69,179051.36,350.33,0.6526403309008098,0.6513658753083096,0.0012744555925001636
2021.0,CRYSVITA,Brand,"Electrolytic, Caloric, Water",Phosphorus Regulating Agents,138.0,3850.0,4297632.18,4283977.18,13655.0,1116.2680987012986,1112.7213454545454,3.5467532467532465
2021.0,CUPRIMINE,Brand,Heavy Metal Antagonists,"Heavy Metal Antagonists, NEC",12.0,360.0,370203.51,368483.51,1720.0,1028.3430833333334,1023.5653055555556,4.777777777777778
2021.0,CUVITRU,Brand,"Serums, Toxoids, Vaccines","Serums, NEC",42.0,1150.0,117109.27,115359.27,1750.0,101.83414782608696,100.31240869565218,1.5217391304347827
2021.0,CUVPOSA,Brand,Autonomic Drugs,Antichol/Antimuscarin/Antispas,64.0,2020.0,22853.07,17150.4,5702.67,11.31340099009901,8.49029702970297,2.8231039603960397
2021.0,CVS PHARMACY KETONE,Brand,Diagnostic Agents,"Diagnostic Agents, Misc, NEC",39.0,2146.0,252.49,48.09,204.4,0.11765610438024232,0.02240913327120224,0.09524697110904008
2021.0,CYANOCOBALAMIN,Generic,Vitamins & Comb,"Vitamins Bs & B Complex, NEC",7290.0,389646.0,54288.33,8150.72,46137.61,0.139327312483639,0.020918269403509854,0.11840904308012914
2021.0,CYCLAFEM 1/35,Generic,Hormones & Synthetic Subst,"Contraceptive, Oral Comb, NEC",41.0,2436.0,1411.84,1411.84,0.0,0.5795730706075534,0.5795730706075534,0.0
2021.0,CYCLOBENZAPRINE HCL,Brand,Autonomic Drugs,"Muscle Relax, Skeletal Central",41.0,741.0,58.73,29.25,29.48,0.07925775978407557,0.039473684210526314,0.03978407557354926
2021.0,CYCLOBENZAPRINE HCL,Generic,Autonomic Drugs,"Muscle Relax, Skeletal Central",73881.0,1433043.0,177715.0,31187.34,146527.66,0.12401232900896902,0.021763017578676984,0.10224931143029205
2021.0,CYCLOMYDRIL,Brand,"Eye, Ear, Nose Throat","Mydriatics EENT, NEC",11.0,239.0,293.79,52.6,241.19,1.2292468619246864,0.2200836820083682,1.0091631799163179
2021.0,CYCLOPENTOLATE HCL,Generic,"Eye, Ear, Nose Throat","Mydriatics EENT, NEC",374.0,8982.0,4304.74,558.53,3746.21,0.47926297038521487,0.06218325539968826,0.4170797149855266
2021.0,CYCLOPHOSPHAMIDE,Brand,Antineoplastic Agents,Chemotherapy,30.0,997.0,17733.36,17470.38,262.98,17.786720160481444,17.52294884653962,0.2637713139418255
2021.0,CYCLOPHOSPHAMIDE,Generic,Antineoplastic Agents,Chemotherapy,50.0,1522.0,16095.21,15635.21,460.0,10.575039421813402,10.272805519053875,0.30223390275952694
2021.0,CYCLOSET,Brand,Central Nervous System,"CNS Agents, Misc.",42.0,2051.0,19041.05,15011.17,4029.88,9.283788395904436,7.318951730862993,1.9648366650414433
2021.0,CYCLOSPORINE,Generic,Immunosuppressants,"Immunosuppressants, NEC",549.0,24803.0,171575.83,149203.24,22372.59,6.917543442325525,6.0155319920977295,0.902011450227795
2021.0,"CYCLOSPORINE, MODIFIED",Generic,Immunosuppressants,"Immunosuppressants, NEC",246.0,8480.0,27120.31,20447.92,6672.39,3.1981497641509438,2.411311320754717,0.7868384433962264
2021.0,CYMBALTA,Brand,Central Nervous System,"Psychother, Antidepressants",313.0,16470.0,145852.44,97145.03,48707.41,8.855642987249544,5.89830176077717,2.957341226472374
2021.0,CYPROHEPTADINE HCL,Generic,Antihistamines & Comb.,"Antihistamines & Comb, NEC",6025.0,211124.0,80462.65,16596.88,63865.77,0.38111560031071784,0.07861200053049393,0.30250359978022395
2021.0,CYSTADANE,Brand,NaN,"Misc Therapeutic Agents, NEC",56.0,1456.0,98447.25,90171.71,8275.54,67.61486950549451,61.93111950549451,5.683750000000001
2021.0,CYTOMEL,Brand,Hormones & Synthetic Subst,"Thy/Antithy, Thyroid/Hormones",432.0,22054.0,51287.89,18514.24,32773.65,2.3255595356851364,0.8394957830778997,1.4860637526072369
2021.0,D3,Generic,Vitamins & Comb,"Vitamin D, NEC",16.0,440.0,43.69,2.62,41.07,0.09929545454545453,0.0059545454545454546,0.09334090909090909
2021.0,D3 2000,Generic,Vitamins & Comb,"Vitamin D, NEC",129.0,9804.0,283.0,5.7,277.3,0.02886576907384741,0.0005813953488372093,0.028284373725010203
2021.0,D3-50,Generic,Vitamins & Comb,"Vitamin D, NEC",146.0,9035.0,352.84,17.2,335.64,0.03905257332595462,0.0019037078029883784,0.03714886552296624
2021.0,D3-5000,Generic,"Electrolytic, Caloric, Water","Repl Preps, Calcium Supp",32.0,2394.0,151.42,7.02,144.4,0.06324979114452799,0.002932330827067669,0.06031746031746032
2021.0,D-1000,Generic,"Electrolytic, Caloric, Water","Repl Preps, Calcium Supp",12.0,960.0,19.04,2.92,16.12,0.01983333333333333,0.0030416666666666665,0.016791666666666667
2021.0,D-2000,Generic,"Electrolytic, Caloric, Water","Repl Preps, Calcium Supp",146.0,10244.0,396.2,9.88,386.32,0.03867629832096837,0.0009644670050761422,0.03771183131589223
2021.0,DAILY-VITE MULTIVITAMIN,Generic,Vitamins & Comb,"Multivit Prep, Multivit Plain",11.0,810.0,21.24,19.38,1.86,0.02622222222222222,0.023925925925925923,0.0022962962962962963
2021.0,DALFAMPRIDINE,Generic,Central Nervous System,"CNS Agents, Misc.",859.0,25980.0,1061089.74,1020105.91,40983.83,40.84256120092379,39.265046574287915,1.5775146266358737
2021.0,DALIRESP,Brand,NaN,"Misc Therapeutic Agents, NEC",360.0,15769.0,187018.66,164352.63,22666.03,11.85989346185554,10.422514427040396,1.4373790348151436
2021.0,DANAZOL,Generic,Hormones & Synthetic Subst,"Androgens & Comb, NEC",75.0,2727.0,17284.9,14777.15,2507.75,6.3384305097176386,5.418830216354968,0.9196002933626696
2021.0,DANTROLENE SODIUM,Generic,Autonomic Drugs,"Muscle Relax, Skeletal, Misc",74.0,2161.0,4571.83,2167.67,2404.16,2.115608514576585,1.0030865340120314,1.1125219805645534
2021.0,DAPSONE,Brand,Anti-Infective Agents,"Sulfones, NEC",373.0,11385.0,144191.74,115322.07,28869.67,12.665062801932367,10.129299077733862,2.5357637241985067
2021.0,DAPSONE,Generic,Anti-Infective Agents,"Sulfones, NEC",3527.0,115663.0,896083.54,753560.57,142522.97,7.747365536083277,6.5151394136413545,1.2322261224419218
2021.0,DARIFENACIN HYDROBROMIDE,Generic,Smooth Muscle Relaxants,"Muscle Rel,Smooth-Genitour NEC",270.0,14084.0,64047.44,55189.97,8857.47,4.5475319511502414,3.918628940641863,0.6289030105083783
2021.0,DASETTA 1/35,Generic,Hormones & Synthetic Subst,"Contraceptive, Oral Comb, NEC",192.0,12677.0,6676.16,6676.16,0.0,0.5266356393468486,0.5266356393468486,0.0
2021.0,DASETTA 7/7/7,Generic,Hormones & Synthetic Subst,"Contraceptive, Oral Comb, NEC",66.0,3150.0,1632.31,1632.31,0.0,0.5181936507936508,0.5181936507936508,0.0
2021.0,DAYSEE,Generic,Hormones & Synthetic Subst,"Contraceptive, Oral Comb, NEC",120.0,10954.0,14361.69,14361.69,0.0,1.311090925689246,1.311090925689246,0.0
2021.0,DAYTRANA,Brand,Central Nervous System,"Stimulant, Amphetamine Type",534.0,16274.0,162397.43,108093.03,54304.4,9.978949858670271,6.6420689443283765,3.336880914341895
2021.0,DAYVIGO,Brand,Central Nervous System,Anxiolytic/Sedative/Hypnot NEC,126.0,3649.0,23300.06,12631.53,10668.53,6.385327486982735,3.4616415456289396,2.9236859413537957
2021.0,DEBACTEROL,Brand,Skin & Mucous Membrane,"S/MM Miscellaneous, NEC",19.0,464.0,422.37,0.0,422.37,0.9102801724137931,0.0,0.9102801724137931
2021.0,DEBLITANE,Generic,Hormones & Synthetic Subst,"Progestins, NEC",309.0,14812.0,6122.5,6122.5,0.0,0.413347285984337,0.413347285984337,0.0
2021.0,DEEP SEA,Generic,"Eye, Ear, Nose Throat","Eyewash/Eyestrm/Lubr/Tear, NEC",84.0,2124.0,160.86,9.22,151.64,0.07573446327683617,0.004340866290018832,0.07139359698681733
2021.0,DEFERASIROX,Generic,Heavy Metal Antagonists,"Heavy Metal Antagonists, NEC",45.0,1590.0,277611.1,275651.1,1960.0,174.5981761006289,173.3654716981132,1.2327044025157232
2021.0,DELESTROGEN,Brand,Hormones & Synthetic Subst,"Estrogens & Comb, NEC",76.0,2758.0,11334.92,6419.74,4915.18,4.1098332124728065,2.3276794778825236,1.782153734590283
2021.0,DELSTRIGO,Brand,Anti-Infective Agents,"Antivirals, NEC",108.0,3900.0,228142.51,220086.38,8056.13,58.49807948717949,56.43240512820513,2.065674358974359
2021.0,DELZICOL,Brand,Gastrointestinal Drugs,"Gastrointestinal Drug Misc,NEC",37.0,1096.0,20227.87,14813.62,5414.25,18.456085766423357,13.516076642335767,4.940009124087592
2021.0,DEMECLOCYCLINE HCL,Generic,Anti-Infective Agents,"Antibiot, Tetracyclines",34.0,885.0,11098.36,10538.36,560.0,12.5405197740113,11.907751412429379,0.632768361581921
2021.0,DENAVIR,Brand,Skin & Mucous Membrane,"Antiinf S/MM,Antivirals & Comb",296.0,5300.0,161603.75,131025.15,30578.6,30.49127358490566,24.721726415094338,5.769547169811321
2021.0,DENTA 5000 PLUS,Brand,Dental Agents,"Fluoride Preparations, NEC",563.0,26718.0,6492.36,1044.63,5447.73,0.24299573321356388,0.039098360655737706,0.20389737255782617
2021.0,DENTA 5000 PLUS,Generic,Dental Agents,"Fluoride Preparations, NEC",2639.0,92981.0,20725.59,733.05,19992.54,0.22290134543616438,0.007883868747378496,0.2150174766887859
2021.0,DENTAGEL,Brand,Dental Agents,"Fluoride Preparations, NEC",180.0,5694.0,1439.05,288.39,1150.66,0.25273094485423253,0.05064805057955743,0.2020828942746751
2021.0,DENTAGEL,Generic,Dental Agents,"Fluoride Preparations, NEC",676.0,21185.0,5238.89,326.23,4912.66,0.2472924238848242,0.015399103139013454,0.2318933207458107
2021.0,DEPAKOTE,Brand,Central Nervous System,"Anticonvulsants, Misc",242.0,11617.0,137300.07,104686.46,32613.61,11.818892140828098,9.011488336059225,2.807403804768873
2021.0,DEPAKOTE ER,Brand,Central Nervous System,"Anticonvulsants, Misc",285.0,13025.0,147084.67,111177.56,35907.11,11.29248905950096,8.535705182341651,2.756783877159309
2021.0,DEPAKOTE SPRINKLES,Brand,Central Nervous System,"Anticonvulsants, Misc",92.0,4035.0,25156.55,15618.37,9538.18,6.23458488228005,3.8707236679058243,2.3638612143742255
2021.0,DEPO-ESTRADIOL,Brand,Hormones & Synthetic Subst,"Estrogens & Comb, NEC",67.0,2926.0,8606.85,3838.17,4768.68,2.941507177033493,1.3117464114832535,1.6297607655502393
2021.0,DEPO-SUBQ PROVERA 104,Brand,Hormones & Synthetic Subst,"Progestins, NEC",207.0,17746.0,13123.83,12212.81,911.02,0.7395373605319508,0.6882007212893047,0.051336639242646226
2021.0,DEPO-TESTOSTERONE,Brand,Hormones & Synthetic Subst,"Androgens & Comb, NEC",76.0,2338.0,3581.92,768.94,2812.98,1.532044482463644,0.3288879384088965,1.2031565440547476
2021.0,DESCOVY,Brand,Anti-Infective Agents,"Antivirals, NEC",5798.0,222754.0,10547792.08,10044536.67,503255.41,47.35175161837722,45.092508641820125,2.2592429765570987
2021.0,DESIPRAMINE HCL,Generic,Central Nervous System,"Psychother, Antidepressants",1287.0,57529.0,63711.82,29462.07,34249.75,1.1074731005232143,0.5121255366858454,0.595347563837369
2021.0,DESLORATADINE,Generic,Antihistamines & Comb.,"Antihistamines & Comb, NEC",202.0,9522.0,8295.17,4201.8,4093.37,0.8711583700903172,0.44127284183994964,0.4298855282503676
2021.0,DESMOPRESSIN ACETATE,Generic,Hormones & Synthetic Subst,"Pituitary Hormones, NEC",2549.0,106309.0,332357.65,246270.95,86086.7,3.126335964029386,2.3165578643388614,0.8097780996905247
2021.0,DESOGESTREL-ETHINYL ESTRADIOL-ETHINYL ESTRADIOL,Generic,Hormones & Synthetic Subst,"Contraceptive, Oral Comb, NEC",284.0,15876.0,8426.08,8426.08,0.0,0.5307432602670697,0.5307432602670697,0.0
2021.0,DESONIDE,Generic,Skin & Mucous Membrane,Antiinflam S/MM Agnts&Comb NEC,3992.0,89800.0,241411.76,148121.77,93289.99,2.688326948775056,1.6494629175946547,1.038864031180401
2021.0,DESOXIMETASONE,Generic,Skin & Mucous Membrane,Antiinflam S/MM Agnts&Comb NEC,737.0,19468.0,80392.46,60031.21,20361.25,4.129466817341278,3.0835838298746663,1.0458829874666118
2021.0,DESVENLAFAXINE,Brand,Central Nervous System,"Psychother, Antidepressants",253.0,10124.0,42445.23,24909.29,17535.94,4.192535559067562,2.46041979454761,1.7321157645199525
2021.0,DESVENLAFAXINE,Generic,Central Nervous System,"Psychother, Antidepressants",10176.0,439123.0,795880.04,441731.94,354148.1,1.8124307767983003,1.005941251084548,0.8064895257137521
2021.0,DEXAMETHASONE,Brand,Hormones & Synthetic Subst,"Adrenals & Comb, NEC",1635.0,16519.0,27007.13,12715.15,14291.98,1.6349131303347662,0.7697287971426842,0.8651843331920818
2021.0,DEXAMETHASONE,Generic,Hormones & Synthetic Subst,"Adrenals & Comb, NEC",10136.0,126876.0,138224.17,55670.96,82553.21,1.0894429994640438,0.43878243324190547,0.6506605662221382
